study_hours_per_day,phone_usage_hours,social_media_hours,youtube_hours,gaming_hours,breaks_per_day,coffee_intake_mg,assignments_completed,attendance_percentage,focus_score,sleep_hours,stress_level,exercise_minutes,productivity_score,productivity_label
7.72,1.4,5.82,1.64,5.66,3,274,11,95.82,75,7.925,3.0,74.5,100.0,High
4.64,8.05,4.04,4.55,1.17,3,384,4,82.91,76,8.56,6.5,28.5,48.50142871853813,Low
1.68,9.44,1.17,4.52,1.72,4,274,16,57.52,88,8.03,5.5,35.5,62.06075398148213,Medium
6.03,0.52,2.85,4.59,0.44,3,158,7,55.28,51,7.28,7.0,34.5,72.71582276936951,High
5.56,7.08,2.48,2.62,5.8,5,198,17,46.8,87,6.26,7.5,50.5,71.08875128623866,Medium
8.5,7.92,5.7,1.16,5.61,12,16,12,81.54,69,7.31,6.5,52.0,67.79232631807477,Medium
5.45,11.81,4.02,0.57,3.09,7,22,16,96.33,66,5.665,4.0,78.0,80.38461529130387,High
8.36,8.09,2.81,1.16,2.59,6,133,7,55.55,93,6.834999999999999,4.0,39.0,86.6702408358118,High
5.67,3.94,5.13,2.94,0.88,9,116,4,99.32,76,8.135,8.0,45.0,59.03436103902478,Medium
4.75,8.2,2.06,1.57,4.98,12,245,11,72.62,71,8.825,3.0,96.0,75.89558658697553,High
4.03,3.68,5.13,5.15,2.8,10,186,6,83.38,75,8.835,2.5,62.0,76.99648195266327,High
2.15,2.11,7.8,4.4,5.4,14,389,5,53.58,99,6.005,3.0,64.5,65.62865669308309,Medium
6.05,9.03,1.65,4.44,3.03,11,18,5,48.43,58,6.460000000000001,2.0,63.5,67.28208390408659,Medium
5.67,6.06,0.78,1.78,0.21,7,227,11,99.51,87,5.455,9.0,104.5,69.25215655499454,Medium
9.77,11.45,7.43,2.82,0.64,14,227,12,61.13,47,7.09,5.0,51.5,77.98054729888236,High
4.42,1.22,2.87,3.8,5.4,11,232,19,51.95,68,5.0,8.5,81.5,64.80598226142058,Medium
4.5,6.01,5.33,2.67,3.44,11,377,10,90.32,46,5.91,7.5,59.0,44.5969731658418,Low
2.06,3.39,2.79,4.77,5.24,13,78,18,44.78,76,7.305,4.5,38.5,85.07998258615824,High
6.18,6.31,6.63,3.55,0.28,1,92,15,47.79,33,5.404999999999999,5.0,71.0,60.53884619522192,Medium
8.55,0.99,3.92,3.58,5.48,1,37,18,88.8,87,9.05,6.0,20.5,91.69659582193562,High
2.86,0.97,2.5,0.35,2.95,13,10,4,68.53,81,6.529999999999999,4.5,30.5,58.8082605681178,Medium
0.59,6.67,6.54,4.77,1.98,4,482,14,56.29,68,5.15,4.0,60.0,43.90516695523105,Low
7.07,4.56,2.07,0.74,0.27,3,255,13,66.05,87,8.05,3.0,40.5,83.85318854588662,High
0.8,0.76,5.81,1.2,4.96,9,328,3,98.52,77,8.705,3.5,74.5,53.12997161956356,Medium
4.39,7.5,2.62,0.71,3.09,2,391,10,52.48,68,8.4,3.5,64.0,85.09091878960992,High
6.32,5.61,3.58,5.01,2.76,9,333,9,45.76,45,7.08,3.5,77.0,70.74140996334516,Medium
4.17,11.74,5.01,5.31,3.93,8,107,12,95.61,81,8.67,6.5,74.5,57.36471289542845,Medium
2.98,10.07,5.23,5.86,1.6,9,291,14,53.78,63,7.33,7.5,23.5,64.69500848250992,Medium
8.09,8.9,3.74,0.99,5.69,13,314,0,95.99,48,5.1850000000000005,7.0,45.5,45.864770425286174,Low
3.36,6.01,1.15,5.1,1.17,3,361,9,61.18,52,6.965,7.0,48.0,66.41717827749626,Medium
2.21,6.08,6.02,3.49,5.85,11,155,3,41.36,76,5.965,6.0,41.5,42.18594058041203,Low
4.19,11.31,7.08,5.41,3.98,1,388,12,68.81,84,6.08,7.5,50.5,41.79972438716811,Low
1.75,8.91,7.33,1.75,5.36,8,487,4,52.07,92,6.595,7.0,89.0,42.04481732737521,Low
7.06,1.54,0.79,1.66,4.67,2,263,19,67.57,54,5.715,6.0,65.0,75.67390074524323,High
7.25,5.51,5.75,4.83,1.72,5,249,2,73.17,35,5.915,5.5,63.0,51.39724993442672,Medium
0.64,5.31,1.67,1.49,4.8,2,247,12,76.77,87,6.59,7.0,47.0,44.40069440806883,Low
7.1,1.79,0.82,0.43,0.49,1,120,14,96.56,38,6.75,6.0,17.5,72.86425062903128,High
3.34,10.22,0.57,2.64,0.61,3,138,5,89.7,32,5.92,3.5,101.0,58.04771736961043,Medium
6.73,3.74,0.03,3.63,3.29,11,252,5,40.55,79,5.994999999999999,3.5,40.5,89.13567635248084,High
7.21,4.8,7.38,4.24,5.92,13,316,5,93.42,65,6.025,4.0,94.5,72.13794472015942,High
3.14,11.77,4.84,0.85,3.99,11,72,19,52.44,53,6.665,3.5,58.5,61.554921233348594,Medium
2.26,8.34,4.83,3.09,0.87,12,85,12,54.9,47,5.38,7.0,25.5,36.287428166867166,Low
8.35,9.77,6.49,2.0,5.36,10,268,8,88.93,96,7.91,4.0,75.0,80.48175506871753,High
7.52,1.71,6.89,2.69,4.08,14,458,7,70.78,81,5.675,6.0,70.5,76.82061629224691,High
8.45,6.71,0.04,0.58,5.41,3,278,19,64.67,71,7.79,5.5,57.5,95.78075881476872,High
4.64,8.73,6.04,4.44,4.42,12,423,13,40.02,71,5.57,4.5,73.5,67.45500270033189,Medium
4.84,9.85,3.11,3.85,0.37,13,331,12,58.62,30,6.735,4.0,51.5,55.56090688376207,Medium
3.77,10.68,2.62,3.18,2.52,11,38,6,77.01,79,8.335,3.5,52.5,78.51725486460856,High
5.24,1.53,5.96,1.08,1.47,9,284,16,45.53,33,7.195,7.0,63.5,74.04131626702866,High
6.64,9.0,3.44,1.04,2.11,11,126,17,73.15,76,7.220000000000001,3.5,55.5,86.00453096986955,High
8.24,1.63,7.89,1.21,1.92,12,138,14,40.75,39,8.245000000000001,7.5,37.5,68.72976336083545,Medium
2.24,5.15,6.74,4.73,5.69,14,281,13,79.73,71,5.8,2.0,51.5,70.34710505490402,Medium
4.35,5.63,1.53,2.16,0.91,10,470,3,43.37,91,7.23,6.0,56.5,52.084902905876106,Medium
4.88,3.8,4.11,2.25,2.26,1,378,2,43.99,78,5.25,9.0,100.0,49.78758670009857,Low
5.14,10.43,5.63,2.13,5.54,1,37,4,83.28,76,6.71,4.5,87.0,56.96185921977857,Medium
5.65,7.24,2.66,0.77,0.75,9,487,17,83.71,95,7.045,6.5,59.0,96.38395292809162,High
8.12,2.12,1.34,5.11,1.15,6,104,10,52.11,84,5.745,4.5,88.0,92.01456219384832,High
8.92,4.79,3.52,3.41,4.59,9,378,11,45.63,71,5.655,3.0,66.0,93.85875573172716,High
2.01,1.41,0.99,5.97,2.78,10,113,0,87.05,66,6.325,6.5,28.0,54.30093883661874,Medium
7.27,6.19,1.89,3.1,0.07,5,470,17,86.33,84,6.65,5.5,22.0,91.87972467576576,High
5.05,4.58,5.76,4.14,2.94,2,348,5,51.99,77,7.069999999999999,7.5,94.5,69.88669614417162,Medium
4.47,4.2,3.24,4.86,2.58,5,155,14,57.6,66,5.33,5.0,50.5,83.98614216955988,High
1.58,10.2,3.51,4.9,4.45,3,456,7,53.11,90,8.135,4.0,36.0,48.70575631003732,Low
1.11,10.27,5.03,2.63,1.75,13,32,17,72.88,40,6.975,6.5,36.0,43.77569333447455,Low
9.79,8.31,3.05,2.28,0.33,2,112,9,78.74,83,6.255,7.0,84.5,100.0,High
6.6,11.07,3.56,0.89,1.58,14,140,14,96.64,55,6.795,5.0,44.5,69.69468809749321,Medium
4.8,8.03,6.03,4.62,5.89,9,474,15,52.24,67,8.120000000000001,3.0,43.0,58.75297159990037,Medium
7.74,7.62,4.19,3.76,2.1,14,107,6,71.69,57,6.545,4.0,39.5,57.53277892856832,Medium
1.37,1.58,6.69,1.02,4.18,11,38,7,46.83,90,8.02,4.0,50.0,62.10448211552602,Medium
6.27,0.62,5.28,2.98,1.55,8,348,10,68.51,63,7.885,5.5,64.0,81.40328142608467,High
6.78,2.91,3.71,3.42,0.89,4,33,11,87.37,43,7.33,6.0,93.5,89.25162210049042,High
4.79,9.55,7.29,5.19,4.41,9,93,9,58.64,58,7.61,8.0,72.0,46.695478029594135,Low
2.9,11.19,3.33,0.52,5.0,4,74,7,75.49,81,6.5600000000000005,7.0,102.5,50.31888499464296,Medium
9.57,3.14,7.65,0.97,5.82,8,260,6,80.33,47,5.6,3.0,74.0,61.61062084727355,Medium
3.36,2.44,7.07,3.2,2.12,14,361,14,50.43,39,5.865,3.5,78.5,55.61997769419255,Medium
1.69,10.11,2.49,0.27,2.78,7,201,3,42.38,35,7.715,7.0,46.0,32.47339977532816,Low
6.49,4.86,0.18,2.3,3.68,13,439,10,50.56,58,5.220000000000001,3.0,37.5,79.32558275349464,High
5.96,11.75,2.26,0.09,4.86,9,286,6,73.28,37,7.77,3.0,85.0,58.5303911076229,Medium
7.67,11.55,3.69,1.55,5.42,4,497,2,75.07,57,8.64,5.0,68.0,46.295976312303765,Low
7.66,4.34,7.18,0.97,4.84,14,294,6,79.71,36,7.25,6.5,51.0,54.12404975005104,Medium
6.39,6.94,1.61,1.72,0.51,12,161,8,72.04,31,5.73,5.0,75.5,58.53294625469087,Medium
2.47,8.32,7.65,4.6,1.86,2,75,6,67.43,73,6.845,6.0,78.5,60.86136131111409,Medium
8.93,7.86,7.85,2.08,3.27,1,203,13,92.4,68,7.095000000000001,4.0,60.5,76.23521431490545,High
2.86,11.72,3.8,5.36,2.1,1,236,15,54.01,83,8.365,3.5,34.5,56.9945083427985,Medium
1.39,4.63,1.17,1.66,5.45,14,359,6,70.16,30,6.745,4.5,44.5,49.17643110726365,Low
3.36,8.85,6.07,0.77,3.19,10,429,2,74.12,73,8.055,4.0,53.5,47.90506354282712,Low
5.09,7.18,2.79,0.36,0.9,7,135,14,47.19,77,5.529999999999999,5.5,42.5,72.13716013528574,High
2.47,6.49,2.64,5.95,3.96,2,455,2,93.76,63,7.91,8.5,22.0,44.97040106497445,Low
3.67,2.21,0.8,0.58,2.45,14,214,1,79.42,58,6.23,7.0,97.0,60.63988316657003,Medium
5.38,9.17,7.81,2.17,4.96,8,461,0,42.61,91,5.135,8.5,41.5,17.979662312005107,Low
3.57,5.07,7.15,5.08,5.14,13,193,14,43.91,69,4.97,4.5,52.0,55.08742084396909,Medium
1.35,1.99,2.36,1.36,4.76,5,274,18,89.81,33,6.455,4.5,41.0,77.43058127293567,High
2.37,0.63,0.51,0.39,0.25,2,205,14,53.55,90,7.36,4.0,49.5,93.30445212694642,High
8.04,2.21,3.88,3.25,1.0,4,361,5,86.37,79,8.08,4.0,71.5,93.79530564619512,High
9.57,8.44,1.4,0.21,4.52,6,157,8,74.77,64,5.795,7.0,65.5,67.3529070959736,Medium
1.91,9.11,3.94,4.32,2.91,3,198,12,91.75,56,5.46,6.5,47.5,48.6695548936761,Low
6.97,1.03,6.2,3.6,4.56,8,237,17,76.44,50,8.585,6.5,33.5,83.52497531887384,High
9.1,2.28,2.99,1.39,2.6,12,148,10,78.15,48,6.345,3.0,51.0,93.74063172790711,High
3.34,11.99,4.62,2.95,1.68,6,278,19,90.4,55,5.825,4.5,72.5,58.74282841932671,Medium
8.38,5.26,4.39,0.04,0.92,7,468,12,72.92,89,6.1850000000000005,7.5,101.5,79.15749750504074,High
9.1,10.79,3.21,3.25,3.65,14,416,7,62.02,84,8.14,4.0,82.0,78.19163331141807,High
3.35,5.18,7.74,4.65,3.3,12,107,12,88.74,43,5.38,2.5,30.5,72.0650281594487,High
1.04,6.58,2.73,0.35,1.57,10,462,2,62.4,80,5.53,4.5,46.5,54.11603420165685,Medium
9.21,10.57,0.27,1.35,1.57,12,259,12,85.9,42,8.04,6.5,50.0,95.87300309067716,High
3.64,11.88,6.77,3.74,3.85,13,116,0,74.38,45,7.59,8.0,53.0,27.26185044863516,Low
0.63,1.32,7.45,0.29,0.59,1,336,18,76.56,94,6.055,6.0,36.0,86.41003640680346,High
5.01,7.77,3.88,4.89,5.67,11,8,3,63.33,95,5.43,3.5,72.0,62.10617239168658,Medium
1.6,5.89,0.66,1.95,3.64,5,42,16,78.13,48,8.485,5.0,88.0,69.25354434395152,Medium
9.07,6.7,0.71,1.27,3.33,12,145,2,60.69,75,7.54,3.0,30.5,79.60765882806868,High
1.97,2.82,4.54,5.11,0.64,3,143,19,74.91,60,6.779999999999999,4.5,40.0,88.86856088401262,High
3.39,10.79,0.95,3.93,0.46,4,340,15,46.87,76,5.915,9.0,56.5,76.17446175146969,High
8.01,3.8,1.57,5.39,1.74,5,218,17,97.01,57,8.625,5.0,75.0,84.7251520547566,High
8.16,2.1,6.25,2.34,5.14,1,320,1,43.44,58,6.785,5.5,69.0,61.32329730444732,Medium
9.06,8.65,1.77,5.88,4.76,2,432,19,40.86,59,6.475,6.0,58.5,74.17345513807834,High
5.23,11.77,3.09,5.73,3.39,14,111,19,76.17,79,8.665,3.0,52.0,77.64895851843252,High
9.87,3.26,2.98,3.42,4.37,4,496,7,76.46,69,6.69,5.0,51.0,79.28233342444048,High
5.4,5.89,3.52,4.37,5.96,6,296,9,95.56,57,7.93,6.5,83.0,64.6902905707247,Medium
8.01,1.24,3.36,2.23,1.13,10,292,11,41.93,59,7.96,5.0,30.5,86.1875314312612,High
3.94,4.33,4.18,0.35,4.47,11,134,14,64.8,99,5.215,4.5,40.0,61.17211823406392,Medium
9.44,9.77,4.25,1.98,3.8,8,258,3,64.72,47,5.12,6.0,37.5,40.43049926573696,Low
7.01,10.64,1.79,1.54,5.83,6,295,12,56.51,45,5.484999999999999,7.0,44.0,48.644571654259295,Low
1.23,3.2,1.2,0.81,0.14,2,163,1,90.13,70,8.335,6.0,58.5,66.68590945037566,Medium
1.53,6.8,1.49,2.91,0.95,8,381,13,85.88,31,7.41,9.0,72.0,56.68550879579088,Medium
8.96,9.53,1.63,5.6,0.76,12,106,0,90.74,83,7.865,7.0,59.5,65.54293020521848,Medium
8.19,0.71,6.57,5.3,1.03,13,118,6,72.89,82,7.685,4.0,23.0,99.7820124275781,High
3.64,2.94,7.44,1.69,4.29,13,426,15,74.76,30,5.135,7.5,51.5,47.86099002793856,Low
5.46,0.93,5.91,6.0,1.12,4,492,7,79.98,84,5.8100000000000005,4.5,75.0,64.82051615212943,Medium
8.6,1.96,0.33,5.46,3.79,7,55,4,86.03,74,5.19,8.5,66.0,70.85091457798822,Medium
1.48,2.54,4.8,0.56,3.14,5,386,17,62.0,82,7.74,6.0,35.5,78.25519738063491,High
1.81,0.84,6.25,1.46,2.59,10,175,7,87.59,70,4.995,6.5,72.0,64.34951227642273,Medium
7.3,5.54,4.17,1.97,2.7,7,430,6,42.73,91,7.33,7.0,23.5,64.79703847288118,Medium
1.28,5.24,0.64,1.34,2.51,4,450,10,66.63,48,7.455,7.5,50.0,56.65955029050786,Medium
3.85,3.85,4.1,0.85,5.92,7,274,6,43.81,53,5.42,6.5,40.5,51.4442265144212,Medium
2.89,4.16,5.1,2.41,5.93,7,319,6,40.06,75,8.255,3.0,38.0,47.05805443022204,Low
7.72,6.68,4.56,3.55,1.9,9,237,14,71.42,41,8.89,2.5,36.0,82.18258931216553,High
0.52,9.76,5.77,4.58,1.34,8,269,5,40.61,82,7.685,3.5,41.0,62.98834764769427,Medium
1.6,11.71,2.14,5.38,1.19,8,169,3,92.13,76,7.145,7.5,85.5,62.12083236008528,Medium
1.44,9.89,5.58,2.25,3.07,12,292,5,40.17,77,8.015,3.5,71.0,56.737283256813065,Medium
3.52,4.98,2.66,3.79,4.8,7,24,9,74.53,86,5.915,5.0,55.5,60.04937546782566,Medium
2.71,10.57,5.7,2.85,2.97,4,426,9,66.64,87,7.46,7.0,72.5,52.72822257469007,Medium
2.67,9.98,3.91,4.18,5.91,7,35,11,59.25,66,7.845,8.0,60.0,36.24870475807936,Low
4.02,10.99,6.26,4.39,5.64,1,460,9,75.95,84,5.145,6.5,75.5,35.455597198118575,Low
2.53,1.25,4.02,0.11,4.68,13,275,2,47.91,83,5.92,4.0,39.5,60.46853964959583,Medium
1.51,4.57,2.3,4.16,4.99,4,131,11,54.21,46,7.234999999999999,6.0,88.0,59.09141278907221,Medium
6.04,1.04,7.92,0.3,4.69,5,465,14,89.01,86,6.005,2.5,34.5,86.4072205931986,High
9.54,4.2,1.94,1.36,5.06,9,376,0,82.65,45,8.024999999999999,7.5,66.5,68.29887624203822,Medium
6.27,3.73,3.22,1.74,1.52,10,163,10,48.38,47,7.619999999999999,5.5,79.0,60.99139630406639,Medium
7.69,10.97,6.2,3.62,2.74,7,122,7,74.39,77,6.87,3.5,53.5,70.43318229956101,Medium
9.74,11.37,4.14,1.59,1.21,11,362,1,80.48,85,8.21,2.5,86.5,66.64044079123958,Medium
1.96,8.49,5.46,2.87,3.53,11,143,15,95.27,60,5.555,4.5,73.5,57.12407419501859,Medium
4.87,3.75,3.9,3.59,1.91,1,236,10,69.13,95,5.609999999999999,7.0,62.5,78.40830328900483,High
6.03,0.58,4.88,5.79,4.4,7,272,4,80.61,93,8.094999999999999,7.5,28.5,69.98495212448992,Medium
3.56,8.21,4.1,3.88,4.43,6,267,5,61.26,64,7.7,3.0,66.0,68.42473089246961,Medium
6.32,6.24,7.93,4.29,5.58,2,347,7,77.11,53,7.869999999999999,5.0,59.0,63.66145203170862,Medium
6.43,2.88,1.66,2.07,5.53,13,485,16,57.81,86,7.945,5.5,46.5,100.0,High
8.5,2.52,7.13,2.6,0.91,14,376,0,68.58,91,6.609999999999999,6.5,45.0,75.16990704679068,High
8.41,6.94,3.72,0.81,1.16,5,358,9,77.02,55,7.67,2.5,24.5,80.88343280632267,High
1.85,2.0,0.2,2.05,4.19,1,146,14,93.28,77,8.265,7.5,38.0,78.6679894652159,High
2.1,6.81,7.82,0.46,5.79,6,341,16,86.68,86,5.605,6.5,47.0,66.70744383607888,Medium
2.61,11.03,6.96,2.23,0.55,11,399,2,91.81,82,6.915,5.5,91.5,47.71086223698333,Low
2.98,9.6,0.59,4.41,2.94,6,183,16,70.47,94,6.035,3.5,96.5,82.4791025487016,High
5.86,11.33,3.07,4.19,5.88,13,226,10,72.39,35,7.635,6.0,68.0,44.892268911659286,Low
3.61,3.36,6.91,3.41,2.94,3,340,12,59.55,61,5.765,2.5,64.0,62.53344828609134,Medium
9.55,11.45,4.05,2.88,0.59,9,220,13,68.68,73,6.675000000000001,4.5,73.0,84.83191004786093,High
1.62,5.96,7.39,4.95,4.73,11,75,0,79.11,53,8.0,6.5,76.0,34.74757585654512,Low
2.84,7.75,4.77,5.92,4.66,3,378,2,66.37,81,8.49,3.5,40.0,64.57433861960295,Medium
8.75,3.88,6.48,5.96,1.78,14,404,12,72.22,79,7.615,5.0,47.0,89.73850234657861,High
6.05,11.93,3.6,0.11,4.79,4,268,11,83.97,88,5.945,5.5,37.5,66.02169150174309,Medium
5.7,5.53,0.74,0.65,2.62,12,455,19,70.88,43,6.619999999999999,5.0,35.0,69.14322584540292,Medium
6.15,2.66,1.82,2.16,1.49,12,341,1,67.27,52,7.164999999999999,5.0,75.5,61.62860023180612,Medium
2.9,7.1,1.08,3.81,0.58,13,474,12,99.1,83,4.955,8.5,36.0,55.47806583916397,Medium
7.73,3.44,6.41,3.77,2.14,8,356,3,44.56,54,6.115,2.0,86.0,71.0476401540118,Medium
5.22,5.51,7.39,5.2,4.45,8,499,9,92.29,88,4.89,8.5,38.5,48.52796031004381,Low
0.9,2.89,1.85,3.22,4.38,1,92,14,52.12,98,5.93,7.0,70.5,76.56529130523631,High
2.18,4.95,2.57,1.48,4.62,1,368,6,73.66,81,7.57,7.5,76.5,54.175666225936325,Medium
8.26,1.56,5.92,0.89,5.6,6,298,18,74.79,63,6.375,3.5,75.0,88.42466797481383,High
3.78,3.78,3.47,2.97,2.9,11,351,7,69.44,30,8.685,5.0,17.0,51.91431391507672,Medium
7.85,3.36,6.48,5.88,3.25,14,91,15,54.74,91,5.895,4.0,81.0,74.49826614284389,High
6.8,11.4,2.55,3.58,3.73,4,113,7,95.2,74,4.945,4.0,57.0,61.80649992717657,Medium
3.36,7.31,4.22,0.53,3.35,7,282,14,40.26,96,7.865,6.5,62.0,88.40406012248485,High
1.71,0.81,6.67,0.28,5.78,13,275,14,98.49,62,7.09,5.5,78.0,74.64984941373534,High
8.17,11.01,2.8,4.19,0.97,7,406,10,51.64,52,6.3,6.0,79.0,70.65670359165827,Medium
6.61,7.91,5.13,4.22,4.73,1,8,4,82.81,69,7.365,3.0,57.0,64.98889413603798,Medium
3.36,4.38,5.17,3.59,0.6,5,66,6,59.98,84,6.635,4.5,89.0,75.51179337468673,High
5.47,4.71,2.82,4.24,1.62,9,151,8,62.54,71,8.8,4.5,64.5,91.807682981871,High
6.31,0.86,5.95,1.57,0.09,1,128,10,60.09,69,7.475,6.5,19.5,67.90628013203273,Medium
0.52,11.7,4.23,2.78,1.82,6,294,2,62.3,93,8.91,4.0,46.5,53.871012677158106,Medium
6.87,10.4,4.75,3.3,1.58,3,96,15,77.63,41,8.065,6.5,76.5,53.45958606174185,Medium
6.73,1.25,3.12,0.56,2.52,14,283,8,87.05,50,8.18,4.0,49.0,88.78997512013358,High
1.28,8.34,0.72,5.58,0.58,8,203,3,48.01,59,7.824999999999999,2.5,74.0,49.10402018998767,Low
7.98,5.67,5.59,4.14,0.81,9,129,1,90.15,41,7.425,5.5,56.0,56.75759244084559,Medium
8.34,9.8,2.74,5.22,0.13,14,496,13,99.16,50,7.585,6.5,38.5,77.85029922783208,High
3.26,7.67,4.87,0.75,5.25,10,149,16,82.1,62,5.865,4.0,69.0,62.53419711997937,Medium
2.04,5.25,7.26,2.77,2.09,2,230,19,64.43,58,6.359999999999999,4.5,72.0,57.182632695638894,Medium
7.02,5.52,6.68,5.0,4.51,11,334,15,63.45,98,8.32,4.5,44.5,77.57869095099143,High
1.67,7.99,5.03,4.29,4.59,5,336,8,94.81,45,5.574999999999999,2.5,78.0,52.370065956853296,Medium
8.65,8.03,1.82,3.47,5.58,4,439,13,90.5,97,7.55,2.5,87.0,100.0,High
5.06,6.91,4.13,0.08,2.87,14,327,2,99.51,99,8.38,3.5,17.5,66.71990532439293,Medium
9.14,10.67,3.0,3.28,1.65,14,496,11,84.45,76,5.585,4.0,30.0,80.24724839049213,High
6.6,9.46,4.73,2.01,0.77,10,220,1,59.8,88,6.805,7.0,70.0,63.54575390691206,Medium
3.21,1.86,5.85,0.25,3.37,3,29,10,91.18,50,7.705,8.5,29.0,56.59177734741823,Medium
4.95,10.53,5.81,1.67,3.36,9,225,1,60.27,59,5.945,5.0,22.0,48.76078264862238,Low
5.53,2.82,0.46,4.69,0.51,12,237,5,46.15,68,7.615,4.5,89.5,85.63744593658352,High
8.24,11.43,2.98,5.89,0.95,8,92,4,89.03,41,6.02,9.0,42.5,56.51140931394022,Medium
8.69,9.78,3.12,2.47,3.66,2,20,14,76.71,92,8.57,6.0,47.0,86.29272663174598,High
6.99,10.95,1.5,0.58,4.99,1,6,13,78.86,67,6.285,5.0,54.0,89.69285172163102,High
3.29,8.28,3.89,5.5,1.5,1,113,2,59.1,46,5.805,5.0,56.0,37.46336258932515,Low
5.52,7.99,2.23,0.41,5.5,1,451,8,40.99,54,5.455,5.5,46.5,48.52809845800406,Low
1.74,3.36,2.78,1.92,1.73,12,124,4,73.94,88,5.720000000000001,6.0,16.0,61.73222138167974,Medium
2.69,7.7,4.58,0.98,0.91,5,275,10,85.78,72,6.995,6.5,66.0,47.93634033205919,Low
3.38,5.33,6.78,1.51,3.38,13,59,18,93.34,90,5.765000000000001,4.5,77.0,78.72578819723147,High
1.19,2.26,3.43,3.92,4.0,4,322,7,96.1,57,7.02,8.0,24.5,50.57990999629388,Medium
8.91,4.64,4.32,0.26,1.8,8,216,8,88.01,93,5.635,3.0,67.5,96.12619235768052,High
1.67,8.11,6.36,2.29,3.26,10,125,17,66.13,63,6.585,4.5,70.0,54.04491266013768,Medium
7.12,10.57,3.44,0.03,3.58,9,145,9,58.84,42,6.279999999999999,6.0,77.0,60.46843131364404,Medium
5.3,5.54,3.09,2.49,2.96,10,111,1,58.94,97,5.885,3.5,51.5,58.229061510450045,Medium
8.4,3.83,5.33,2.78,0.59,5,183,13,71.79,70,6.895,4.5,54.5,83.86159022947247,High
7.54,2.35,2.17,4.99,3.21,12,359,1,58.45,95,5.71,5.5,84.0,69.68372586272812,Medium
7.72,5.13,0.23,3.04,5.43,3,193,10,72.34,89,5.465,5.5,47.0,92.37178334002374,High
4.47,3.77,1.08,0.95,0.64,5,20,2,84.68,91,7.04,6.5,45.0,78.39106578097298,High
8.42,5.64,2.2,3.61,5.78,9,317,6,44.06,34,8.335,2.5,37.0,69.12744681454714,Medium
1.4,1.66,6.47,1.51,3.78,12,490,15,69.41,69,8.475,7.0,33.5,79.85586866728458,High
4.72,8.96,1.68,3.06,4.67,3,490,8,79.46,75,8.465,3.5,64.5,68.48615606236984,Medium
9.95,0.55,4.97,1.61,2.16,5,187,0,94.42,68,7.029999999999999,7.5,76.0,73.31226706135978,High
9.51,8.55,2.47,1.48,4.63,5,296,6,87.29,52,6.055,7.0,42.0,64.819913916729,Medium
1.28,4.03,0.47,4.75,1.74,1,136,9,77.39,43,5.905,5.5,32.5,50.4991281408966,Medium
5.94,4.63,6.66,3.04,4.07,10,491,10,85.0,65,6.195,4.0,58.5,68.06733180920278,Medium
3.5,2.47,7.47,4.66,1.18,11,2,11,62.82,30,5.625,7.0,28.5,43.01114701468467,Low
7.42,11.63,1.33,2.6,4.33,9,374,1,45.39,44,5.54,3.0,55.5,55.71229319009333,Medium
7.49,1.11,4.08,1.81,2.97,4,277,1,79.35,90,5.62,7.0,65.5,62.76646171467927,Medium
0.5,3.76,2.3,3.2,2.34,5,202,15,74.22,55,5.68,6.5,46.0,55.993852634825565,Medium
8.54,2.19,4.4,4.97,5.8,10,330,18,90.2,65,4.574999999999999,6.5,23.5,70.13260572547549,Medium
2.62,6.05,5.62,0.64,2.44,2,350,15,50.83,53,5.8,3.5,26.0,67.07788754766374,Medium
9.68,6.94,7.88,5.83,0.69,2,388,10,97.98,68,6.335,6.0,64.0,64.23089916521678,Medium
9.1,2.76,2.79,3.08,0.29,11,433,17,92.05,50,7.745,5.0,25.0,93.60201980330028,High
2.31,8.04,2.04,2.78,2.51,9,138,9,89.06,64,9.18,6.0,59.5,51.604319177530776,Medium
6.55,6.86,5.35,5.82,0.87,14,23,4,66.75,57,7.38,5.5,104.5,57.76716450361244,Medium
3.32,10.18,6.74,2.12,4.26,12,273,6,59.76,52,8.255,3.0,55.5,45.06317871717586,Low
1.48,10.93,0.22,2.45,0.76,1,265,3,90.92,47,7.915,2.5,58.0,63.39716057984549,Medium
8.8,8.49,0.35,0.81,3.64,13,201,17,63.57,85,6.24,4.5,67.5,100.0,High
2.22,7.75,4.65,5.32,3.2,10,89,12,71.76,35,4.9,5.0,76.0,44.76081721609448,Low
4.5,7.46,1.04,5.88,1.34,13,328,8,59.16,96,4.705,4.5,46.5,71.45211999308661,Medium
9.28,2.42,5.03,0.95,3.02,2,335,2,77.11,50,5.21,4.5,79.5,77.79652910925502,High
1.22,10.66,4.53,5.7,2.47,2,400,19,78.5,39,5.875,5.0,46.0,45.5169628207898,Low
5.73,4.64,6.41,0.05,1.24,8,11,13,41.25,53,5.37,5.0,43.0,63.093806424539615,Medium
5.94,8.45,6.38,4.42,1.39,8,293,5,48.54,61,5.98,5.0,56.5,59.73785910008454,Medium
7.75,5.57,6.66,3.89,0.62,9,380,3,79.01,63,6.565,5.0,63.0,66.4309644675348,Medium
8.36,10.88,7.47,0.37,3.5,6,176,16,90.55,80,6.51,7.0,49.5,65.32700840731889,Medium
4.53,5.19,4.72,0.24,5.12,1,416,13,91.3,54,6.255,4.0,67.0,73.68578549211237,High
